Pfam_domain	Snp_count	Domain_length	locfdr
zf-C3HC4_2	12	185	0.029065580
zf-met	12	198	0.047127080
ABC2_membrane	11	610	1.000000000
Alpha-amylase	11	472	0.951922200
BNIP2	11	251	0.222318500
Cadherin_pro	11	450	0.846074300
Carboxyl_trans	11	1659	1.000000000
CBM_21	11	350	0.525995400
Ceramidase	11	718	1.000000000
Chon_Sulph_att	11	247	0.210797400
CLPTM1	11	1259	1.000000000
Copine	11	737	1.000000000
DAGAT	11	1484	1.000000000
DNA_methylase	11	1138	1.000000000
DUF1041	11	302	0.379585300
DUF2668	11	154	0.012722880
DUF3588	11	352	0.531761900
FAM117	11	951	1.000000000
FAM198	11	781	1.000000000
FAM222A	11	670	1.000000000
FNIP_N	11	205	0.095155660
Fucokinase	11	876	1.000000000
G2F	11	769	1.000000000
Gate	11	391	0.645744800
Glutenin_hmw	11	349	0.523093600
GST_N	11	517	1.000000000
Hamartin	11	718	1.000000000
Helicase_C_2	11	546	1.000000000
His_Phos_1	11	795	1.000000000
IL6Ra-bind	11	401	0.674746800
IRF	11	767	1.000000000
Lactamase_B_2	11	776	1.000000000
Ldh_1_C	11	845	1.000000000
Lung_7-TM_R	11	1091	1.000000000
Macro	11	437	0.779802800
MutS_V	11	977	1.000000000
Myb_DNA-bind_4	11	347	0.517252300
Myosin_TH1	11	906	1.000000000
MyTH4	11	555	1.000000000
Neurochondrin	11	608	1.000000000
P2X_receptor	11	1420	1.000000000
Paf1	11	420	0.727820900
PAS_9	11	648	1.000000000
PDEase_I_N	11	122	0.000736688
Pellino	11	1342	1.000000000
Peptidase_A22B	11	927	1.000000000
Peptidase_M16	11	531	1.000000000
Peptidase_M2	11	1911	1.000000000
Peptidase_M28	11	1380	1.000000000
PK	11	708	1.000000000
PLU-1	11	663	1.000000000
PPP5	11	92	0.000002001
Prominin	11	1611	1.000000000
PRY	11	393	0.651256100
PSI	11	252	0.225155800
REJ	11	1557	1.000000000
Sec23_trunk	11	1171	1.000000000
Shisa	11	666	1.000000000
SOCS_box	11	352	0.531761900
SRC-1	11	158	0.016103160
STAT_bind	11	1512	1.000000000
TAF1_subA	11	584	1.000000000
TF_AP-2	11	496	1.000000000
ThiF	11	973	1.000000000
Transferrin	11	1982	1.000000000
TROVE	11	808	1.000000000
TSP_3	11	317	0.426259800
uDENN	11	377	0.606288000
VWA_2	11	1241	1.000000000
zf-C2H2_2	11	429	0.751721300
ADH_N	10	442	1.000000000
Arfaptin	10	1124	1.000000000
Astacin	10	582	1.000000000
Atrophin-1	10	1841	1.000000000
B9-C2	10	625	1.000000000
Biopterin_H	10	1328	1.000000000
BMP2K_C	10	485	1.000000000
BRICHOS	10	580	1.000000000
CaKB	10	591	1.000000000
CHD5	10	387	0.743046000
Chibby	10	197	0.124274100
Chromo	10	234	0.241879100
CLASP_N	10	774	1.000000000
DC_STAMP	10	701	1.000000000
dCMP_cyt_deam_1	10	552	1.000000000
DED	10	246	0.282476000
DUF1075	10	149	0.022045300
DUF4523	10	135	0.008897878
DUF4552	10	672	1.000000000
DUF4589	10	481	1.000000000
Dynamin_M	10	1459	1.000000000
EF-hand_4	10	368	0.685659800
F-box-like	10	266	0.350828000
Fib_alpha	10	438	0.996720800
Fringe	10	666	1.000000000
Fumble	10	967	1.000000000
G6PD_C	10	475	1.000000000
GCV_T	10	645	1.000000000
Glyco_transf_18	10	1147	1.000000000
Glyco_transf_54	10	806	1.000000000
Glycophorin_A	10	308	0.492764500
HEAT_2	10	686	1.000000000
HMGL-like	10	749	1.000000000
HNF-1B_C	10	260	0.330645100
Hox9_act	10	668	1.000000000
HSNSD	10	2094	0.999363700
HSP20	10	705	1.000000000
IRS	10	556	1.000000000
Kv2channel	10	540	1.000000000
Lamp	10	1304	1.000000000
Latrophilin	10	1062	1.000000000
M16C_assoc	10	249	0.292163600
Methyltransf_11	10	341	0.600763400
MMR_HSR1	10	846	1.000000000
MORN	10	115	0.001292560
MYCBPAP	10	423	0.920483200
Nckap1	10	2237	0.982579500
Ndr	10	686	1.000000000
Neurexophilin	10	826	1.000000000
NRN1	10	90	0.000012768
PAD_M	10	638	1.000000000
PH_BEACH	10	325	0.547512700
Popeye	10	460	1.000000000
Presenilin	10	459	1.000000000
Pribosyl_synth	10	602	1.000000000
Radical_SAM	10	1002	1.000000000
RESP18	10	112	0.000827857
Ribosomal_L3	10	595	1.000000000
RNB	10	904	1.000000000
Sec39	10	655	1.000000000
Sec63	10	1305	1.000000000
SHMT	10	800	1.000000000
Solute_trans_a	10	768	1.000000000
Sox_C_TAD	10	641	1.000000000
SPARC_Ca_bdg	10	471	1.000000000
STAT_alpha	10	729	1.000000000
STOP	10	488	1.000000000
TGF_beta_GS	10	117	0.001623090
Thiolase_N	10	790	1.000000000
Thioredoxin_8	10	405	0.823462700
Tissue_fac	10	432	0.966702600
Tox-GHH	10	316	0.519009900
TPR_12	10	698	1.000000000
UDPGP	10	1225	1.000000000
VIT	10	587	1.000000000
VPS28	10	154	0.028809580
WWE	10	341	0.600763400
Xan_ur_permease	10	1394	1.000000000
zf-HC5HC2H	10	326	0.550955300
zf-HC5HC2H_2	10	688	1.000000000
zf-RING_5	10	136	0.009679738
zf-UBR	10	142	0.014223560
14-3-3	9	1046	1.000000000
6PF2K	9	775	1.000000000
Alpha_kinase	9	601	1.000000000
Amidase_2	9	723	1.000000000
API5	9	79	0.000006950
APP_E2	9	931	1.000000000
ASD2	9	1156	1.000000000
BAR_3_WASP_bdg	9	400	1.000000000
BIR	9	396	1.000000000
Brix	9	620	1.000000000
CABIT	9	773	1.000000000
CAGE1	9	492	1.000000000
CarboxypepD_reg	9	305	0.593954000
CD34_antigen	9	414	1.000000000
CIMR	9	578	1.000000000
CoA_transf_3	9	284	0.517578100
Connexin_CCC	9	470	1.000000000
Cullin_Nedd8	9	66	0.000000044
Cyt-b5	9	573	1.000000000
Defensin_beta_2	9	213	0.251166900
DLIC	9	1112	1.000000000
DNA_mis_repair	9	259	0.424924700
DNA_topoisoIV	9	986	1.000000000
Dor1	9	426	1.000000000
DUF3694	9	412	1.000000000
DUF4534	9	161	0.076970070
DUF716	9	250	0.390959200
F420_oxidored	9	358	0.782695200
FAD_binding_8	9	654	1.000000000
FAD-oxidase_C	9	829	1.000000000
FAM131	9	747	1.000000000
Ferritin	9	372	0.869167600
Fez1	9	659	1.000000000
FGGY_N	9	1213	1.000000000
fn1	9	115	0.004945234
fn2	9	168	0.096019560
Gal-3-0_sulfotr	9	1610	1.000000000
GATA	9	212	0.247316200
GDPD	9	639	1.000000000
Globin	9	524	1.000000000
GPCR_chapero_1	9	920	1.000000000
HATPase_c_3	9	678	1.000000000
HMG_CoA_synt_N	9	174	0.114508100
HS1_rep	9	90	0.000120130
IBB	9	481	1.000000000
IBR	9	394	0.995620100
IMS_C	9	401	1.000000000
Insulin	9	573	1.000000000
KAP	9	708	1.000000000
Kazal_1	9	226	0.299424800
LTD	9	360	0.795356700
MBD	9	236	0.338201000
Metallothio	9	374	0.881122700
Methyltransf_31	9	332	0.688443200
MGS	9	310	0.611738900
MgtE	9	295	0.557036700
Mob1_phocein	9	975	1.000000000
mTERF	9	998	1.000000000
Nic96	9	828	1.000000000
NKAIN	9	495	1.000000000
Noelin-1	9	300	0.575726200
NR_Repeat	9	143	0.036150710
NTP_transf_2	9	197	0.192307900
PAP_central	9	698	1.000000000
Paralemmin	9	1305	1.000000000
PB1	9	175	0.117496600
Peptidase_M8	9	576	1.000000000
PKD	9	436	1.000000000
Pyr_redox	9	303	0.586717100
Raftlin	9	886	1.000000000
RAI16-like	9	1471	1.000000000
RFX1_trans_act	9	460	1.000000000
Rhomboid	9	830	1.000000000
Ribosomal_L44	9	126	0.012722880
Ribosomal_S6	9	95	0.000321743
RNA_pol	9	401	1.000000000
RNA_pol_Rpb1_5	9	1193	1.000000000
RNase_PH	9	695	1.000000000
RNase_Zc3h12a	9	779	1.000000000
SapB_1	9	151	0.052522790
Sec23_helical	9	310	0.611738900
SID-1_RNA_chan	9	1308	1.000000000
SIR2	9	404	1.000000000
S-methyl_trans	9	899	1.000000000
SNARE	9	360	0.795356700
Spond_N	9	392	0.984566200
SSFA2_C	9	339	0.712374600
Stork_head	9	189	0.163815000
Syntaphilin	9	617	1.000000000
Tcp11	9	554	1.000000000
Treacle	9	292	0.545653000
TRF	9	399	1.000000000
tRNA_anti-codon	9	340	0.715732800
tRNA-synt_2	9	1780	1.000000000
Tropomyosin	9	711	1.000000000
VWA_N	9	237	0.341943100
Xylo_C	9	496	1.000000000
zf-3CxxC	9	394	0.995620100
AAA_18	8	316	0.766718500
ABC1	8	455	1.000000000
Aconitase	8	545	1.000000000
AdoHcyase	8	1281	1.000000000
Ago_hook	8	290	0.668211600
Amidase	8	1380	1.000000000
Amidohydro_4	8	647	1.000000000
Armet	8	239	0.461113200
Arylesterase	8	243	0.478401700
ASXH	8	397	1.000000000
ATG_C	8	93	0.001500142
ATP_bind_1	8	432	1.000000000
ATP-gua_Ptrans	8	992	1.000000000
Auts2	8	619	1.000000000
BAT2_N	8	552	1.000000000
BNR_2	8	916	1.000000000
BRO1	8	1243	1.000000000
Calreticulin	8	1054	1.000000000
CAP_GLY	8	481	1.000000000
Cas1_AcylT	8	492	1.000000000
CCDC74_C	8	122	0.026486670
CD99L2	8	306	0.729841900
Creatinase_N	8	272	0.597545800
Cupin_8	8	1487	1.000000000
DDE_1	8	1020	1.000000000
DDHD	8	860	1.000000000
DNA_ligase_A_N	8	550	1.000000000
dNK	8	679	1.000000000
DUF1900	8	677	1.000000000
DUF221	8	685	1.000000000
DUF3381	8	181	0.216232500
DUF3402	8	805	1.000000000
DUF3452	8	268	0.581242100
DUF3595	8	763	1.000000000
DUF3651	8	154	0.112249700
DUF3699	8	303	0.718659300
DUF4457	8	689	1.000000000
DUF4495	8	322	0.809475200
DUF607	8	428	1.000000000
Endostatin	8	586	1.000000000
EPTP	8	184	0.227976300
FAD_binding_2	8	395	1.000000000
FAM70	8	831	1.000000000
FAM75	8	741	1.000000000
FMN_dh	8	771	1.000000000
FragX_IP	8	865	1.000000000
FRG1	8	190	0.254037300
FtsJ	8	983	1.000000000
Glyco_hydro_38	8	973	1.000000000
Glyco_hydro_65m	8	353	1.000000000
Glyco_transf_25	8	557	1.000000000
Glyco_transf_43	8	635	1.000000000
Glyco_transf_49	8	711	1.000000000
Glyco_transf_64	8	729	1.000000000
Glycos_transf_1	8	474	1.000000000
Golgin_A5	8	950	1.000000000
GSHPx	8	452	1.000000000
HAP1_N	8	877	1.000000000
Helicase_C_4	8	556	1.000000000
HMA	8	253	0.519814100
HORMA	8	692	1.000000000
IBN_N	8	288	0.660148500
IL28A	8	484	1.000000000
Integrin_B_tail	8	243	0.478401700
INTS2	8	1108	1.000000000
KAP_NTPase	8	893	1.000000000
LRR_6	8	120	0.023117740
LRR_9	8	980	1.000000000
LSM	8	357	1.000000000
MCM_N	8	501	1.000000000
Med12-PQL	8	421	1.000000000
Methyltransf_23	8	547	1.000000000
Mg_trans_NIPA	8	895	1.000000000
MIG-14_Wnt-bd	8	619	1.000000000
MMPL	8	190	0.254037300
Motile_Sperm	8	310	0.744498800
MT-A70	8	457	1.000000000
NO_synthase	8	1116	1.000000000
NTR	8	639	1.000000000
P_proprotein	8	353	1.000000000
PC-Esterase	8	974	1.000000000
PDCD9	8	763	1.000000000
PDGF	8	165	0.152568500
Peptidase_C54	8	932	1.000000000
Pex16	8	312	0.751721300
PH_9	8	441	1.000000000
PhzC-PhzF	8	528	1.000000000
PLDc_2	8	318	0.781105200
PQ-loop	8	183	0.224093800
Pribosyltran_N	8	234	0.440354800
PTRF_SDPR	8	974	1.000000000
RIB43A	8	379	1.000000000
Ribosomal_S30	8	59	0.000000053
RICTOR_N	8	383	1.000000000
RnaseA	8	626	1.000000000
RR_TM4-6	8	828	1.000000000
RrnaAD	8	847	1.000000000
RunxI	8	198	0.287341800
RVT_1	8	517	1.000000000
RWD	8	468	1.000000000
Sel1	8	184	0.227976300
Semenogelin	8	1133	1.000000000
SNase	8	337	0.911324500
Snf7	8	799	1.000000000
Somatomedin_B	8	173	0.183434900
Strabismus	8	1000	1.000000000
SWIB	8	44	0.000000000
T4_deiodinase	8	515	1.000000000
TEX33	8	121	0.024524530
TFIIA	8	1278	1.000000000
TH1	8	580	1.000000000
TIMELESS_C	8	480	1.000000000
TLD	8	448	1.000000000
TLE_N	8	538	1.000000000
TMEM247	8	219	0.376755500
TMEM52	8	156	0.118981300
Tmemb_161AB	8	539	1.000000000
Topoisom_I	8	476	1.000000000
TPR_2	8	130	0.042153040
TRP_2	8	126	0.034099980
Tub	8	877	1.000000000
UPF0449	8	62	0.000000243
Urocanase	8	579	1.000000000
Uteroglobin	8	241	0.469811300
Vitellogenin_N	8	1109	1.000000000
Vps5	8	318	0.781105200
WAP	8	177	0.200111800
WRW	8	39	0.000000000
XPG_I_2	8	278	0.621338300
zf-H2C2_5	8	97	0.002639121
Zwint	8	249	0.503548800
2OG-FeII_Oxy	7	217	0.499421100
5-nucleotidase	7	542	1.000000000
A2M	7	281	0.803440400
A2M_recep	7	355	1.000000000
Abhydro_lipase	7	88	0.003946860
ACC_central	7	727	1.000000000
AKAP7_NLS	7	414	1.000000000
Antistasin	7	30	0.000000000
Apolipoprotein	7	818	1.000000000
Basic	7	364	1.000000000
BCDHK_Adom3	7	329	1.000000000
BORG_CEP	7	599	1.000000000
CAMSAP_CH	7	255	0.673919800
CBS	7	300	0.949267100
Costars	7	156	0.205352700
CRM1_C	7	513	1.000000000
CTF_NFI	7	517	1.000000000
Cul7	7	155	0.200696900
Cys_rich_FGFR	7	238	0.597545800
DHFR_1	7	182	0.330645100
DSHCT	7	357	1.000000000
DUF1619	7	752	1.000000000
DUF1943	7	314	1.000000000
DUF2215	7	474	1.000000000
DUF2371	7	334	1.000000000
DUF2465	7	960	1.000000000
DUF3398	7	287	0.851052900
DUF3504	7	609	1.000000000
DUF3591	7	464	1.000000000
DUF3733	7	242	0.615743700
DUF3827	7	1149	1.000000000
DUF4482	7	283	0.819479500
DUF4645	7	294	0.904747500
DUF608	7	368	1.000000000
DUF663	7	580	1.000000000
DUF959	7	183	0.335513600
Dysbindin	7	458	1.000000000
EGF_2	7	109	0.031423110
ELL	7	838	1.000000000
ELMO_CED12	7	539	1.000000000
Enolase_C	7	892	1.000000000
EPL1	7	541	1.000000000
ERAP1_C	7	1346	1.000000000
ERCC4	7	629	1.000000000
FAD_binding_6	7	206	0.446092700
FAM176	7	428	1.000000000
FAM196	7	1014	1.000000000
Fascin	7	437	1.000000000
FYRC	7	172	0.281544100
GCN5L1	7	201	0.422821100
GCV_H	7	103	0.020024690
GDE_C	7	484	1.000000000
Glucosamine_iso	7	754	1.000000000
Glyco_transf_7C	7	376	1.000000000
Glyco_transf_7N	7	518	1.000000000
Glycogen_syn	7	1265	1.000000000
GSDH	7	372	1.000000000
GST_C_2	7	509	1.000000000
GTP_EFTU_D3	7	515	1.000000000
GTPase_binding	7	108	0.029248200
Gtr1_RagA	7	908	1.000000000
HAD_2	7	802	1.000000000
Hairy_orange	7	132	0.101402000
HATPase_c	7	490	1.000000000
HCaRG	7	689	1.000000000
HEAT_EZ	7	178	0.310762700
HELP	7	289	0.866593200
hGDE_central	7	279	0.787229300
HSP90	7	1479	0.997053200
Hus1	7	558	1.000000000
IIGP	7	563	1.000000000
Inositol_P	7	983	1.000000000
Kelch_3	7	308	1.000000000
La	7	233	0.574142500
LANC_like	7	694	1.000000000
LAP2alpha	7	390	1.000000000
LCCL	7	373	1.000000000
Leu_zip	7	520	1.000000000
LIM_bind	7	205	0.441506600
Lipocalin_7	7	127	0.082880510
LUC7	7	815	1.000000000
MAGUK_N_PEST	7	219	0.508819400
malic	7	546	1.000000000
Med16	7	717	1.000000000
Membr_traf_MHD	7	276	0.763942500
MHC_II_alpha	7	82	0.001646375
Miff	7	468	1.000000000
Milton	7	329	1.000000000
MRP	7	201	0.422821100
Mtc	7	741	1.000000000
Na_K-ATPase	7	1448	1.000000000
NNMT_PNMT_TEMT	7	389	1.000000000
Notch	7	32	0.000000000
Nuc_sug_transp	7	705	1.000000000
OAS1_C	7	663	1.000000000
OGFr_N	7	427	1.000000000
Opiods_neuropep	7	23	0.000000000
p25-alpha	7	495	1.000000000
P5-ATPase	7	199	0.413267700
PAS_11	7	544	1.000000000
Pecanex_C	7	906	1.000000000
Peptidase_M19	7	1142	1.000000000
Peptidase_S28	7	657	1.000000000
Pex24p	7	224	0.531761900
PfkB	7	803	1.000000000
Phospholip_A2_1	7	630	1.000000000
PINIT	7	309	1.000000000
PK_C	7	242	0.615743700
Pkinase_C	7	177	0.305687100
PLC-beta_C	7	439	1.000000000
Rad51	7	741	1.000000000
RAG1	7	419	1.000000000
Ribosomal_L7Ae	7	483	1.000000000
RIH_assoc	7	521	1.000000000
RimK	7	313	1.000000000
RRF	7	322	1.000000000
Sarcoglycan_2	7	274	0.755817300
SARG	7	925	1.000000000
SelR	7	253	0.664766100
Serinc	7	1367	1.000000000
SGT1	7	585	1.000000000
SH3BGR	7	338	1.000000000
SOXp	7	316	1.000000000
Sp38	7	738	1.000000000
SprT-like	7	326	1.000000000
SRP54	7	416	1.000000000
SURF4	7	266	0.722405100
Syja_N	7	951	1.000000000
TAFA	7	361	1.000000000
TFR_dimer	7	427	1.000000000
TILa	7	167	0.257705600
Toprim	7	386	1.000000000
TPT	7	285	0.835349400
Transposase_22	7	471	1.000000000
tRNA-synt_1b	7	483	1.000000000
UDG	7	409	1.000000000
Ufd2P_core	7	1267	1.000000000
UNC45-central	7	657	1.000000000
UPF0066	7	124	0.072833050
UPF0258	7	304	0.978211600
UPF0640	7	55	0.000000329
UPRTase	7	402	1.000000000
VCBS	7	129	0.089383040
VCX_VCY	7	329	1.000000000
WBP-1	7	212	0.475346000
WSC	7	242	0.615743700
A2M_N	6	284	1.000000000
AAA_34	6	603	1.000000000
adh_short_C2	6	652	1.000000000
Adhes-Ig_like	6	112	0.096019560
ADP_ribosyl_GH	6	961	1.000000000
ALAD	6	326	1.000000000
Ank_4	6	190	0.521152100
AP3B1_C	6	295	1.000000000
APC_crr	6	79	0.006862063
ART	6	686	1.000000000
ASD1	6	352	1.000000000
ATP-grasp_4	6	200	0.575726200
ATP-synt_ab	6	677	1.000000000
ATP-synt_C	6	269	1.000000000
Beta_helix	6	820	1.000000000
Biotin_carb_C	6	305	1.000000000
BRCA-2_OB1	6	131	0.190453200
BRK	6	92	0.027781380
BROMI	6	1287	0.993185400
BTD	6	303	1.000000000
Calpain_inhib	6	261	0.981789500
Calsarcin	6	814	1.000000000
Caprin-1_C	6	317	1.000000000
CBM_48	6	87	0.017645110
CDC73	6	603	1.000000000
Choline_transpo	6	1006	1.000000000
Clathrin_lg_ch	6	168	0.398664100
CLCA_N	6	783	1.000000000
CoA_trans	6	630	1.000000000
Cofilin_ADF	6	648	1.000000000
COG6	6	557	1.000000000
Cohesin_load	6	548	1.000000000
Complex1_LYR	6	229	0.727371100
CSF-1	6	537	1.000000000
CTC1	6	1142	1.000000000
CTP_transf_1	6	662	1.000000000
Cu_amine_oxidN3	6	301	1.000000000
DER1	6	576	1.000000000
DGCR6	6	174	0.432232900
DIM1	6	103	0.059855460
DNA_ligase_A_C	6	225	0.707309200
DSL	6	126	0.163815000
DUF1162	6	250	0.887064200
DUF1308	6	365	1.000000000
DUF1394	6	610	1.000000000
DUF1897	6	33	0.000000000
DUF2392	6	101	0.053585860
DUF3544	6	211	0.634225900
DUF3736	6	236	0.761244000
DUF4471	6	294	1.000000000
DUF4527	6	273	1.000000000
DUF4568	6	102	0.056743740
DUF4600	6	82	0.010196200
DUF4613	6	671	1.000000000
DUF4617	6	1071	1.000000000
DUF4634	6	129	0.179174900
DUF676	6	394	1.000000000
ECM1	6	567	1.000000000
EFG_C	6	268	1.000000000
EF-hand_2	6	121	0.138398800
FA_hydroxylase	6	439	1.000000000
FAA_hydrolase	6	702	1.000000000
FAM92	6	434	1.000000000
Fer2_2	6	152	0.307383700
FTHFS	6	595	1.000000000
FYRN	6	95	0.035333660
G8	6	521	1.000000000
GAGE	6	376	1.000000000
Gal_Lectin	6	164	0.375268100
GAT	6	280	1.000000000
GCS	6	334	1.000000000
GDI	6	876	1.000000000
G-gamma	6	397	1.000000000
Glyoxalase	6	339	1.000000000
GoLoco	6	40	0.000000001
G-patch	6	182	0.476977300
Gpi1	6	190	0.521152100
GSG-1	6	118	0.123397600
GST_N_3	6	224	0.702209900
HDAC4_Gln	6	181	0.471250400
HIF-1	6	35	0.000000000
Homeobox_KN	6	161	0.358493300
HPD	6	290	1.000000000
HR1	6	280	1.000000000
Hyd_WA	6	160	0.353028400
IDO	6	565	1.000000000
IFT43	6	137	0.222792600
IL7	6	274	1.000000000
Interfer-bind	6	315	1.000000000
Joubert	6	356	1.000000000
K167R	6	555	1.000000000
Kdo	6	176	0.443039000
Keratin_matx	6	194	0.542207100
KIAA1328	6	318	1.000000000
Laminin_I	6	1061	1.000000000
LAP1C	6	918	1.000000000
LCAT	6	752	1.000000000
LELP1	6	96	0.037772020
LRAT	6	418	1.000000000
MAD	6	1276	0.995380800
MDM1	6	540	1.000000000
Med25	6	421	1.000000000
Med8	6	268	1.000000000
Memo	6	285	1.000000000
Mesothelin	6	1658	0.922033500
Methyltransf_18	6	230	0.732304600
MHC_I_C	6	113	0.100733700
M-inducer_phosp	6	272	1.000000000
MMS1_N	6	994	1.000000000
MOR2-PAG1_N	6	1068	1.000000000
Mucin2_WxxW	6	257	0.948048500
NAD_binding_10	6	286	1.000000000
NAD_binding_4	6	586	1.000000000
NAD_binding_6	6	611	1.000000000
NAPRTase	6	160	0.353028400
Neogenin_C	6	606	1.000000000
NHL	6	112	0.096019560
NHR2	6	67	0.000800142
Nop53	6	406	1.000000000
NT-C2	6	307	1.000000000
Nucleoporin_C	6	526	1.000000000
Nucleoside_tran	6	814	1.000000000
NYD-SP12_N	6	568	1.000000000
OCD_Mu_crystall	6	253	0.913510200
ODC_AZ	6	308	1.000000000
ODR4-like	6	283	1.000000000
OGFr_III	6	40	0.000000001
OST3_OST6	6	155	0.324914400
PAF-AH_p_II	6	750	1.000000000
PARP_reg	6	267	1.000000000
PAS_3	6	263	0.998370300
Pax2_C	6	231	0.737206000
Peptidase_C69	6	421	1.000000000
Peptidase_C78	6	343	1.000000000
Peptidase_M3	6	902	1.000000000
Peptidase_M41	6	609	1.000000000
PGM_PMM_III	6	490	1.000000000
PH_8	6	90	0.023117740
PHO4	6	1241	1.000000000
PHR	6	159	0.347511900
PLA2_B	6	988	1.000000000
Polysacc_synt_4	6	126	0.163815000
PP1_inhibitor	6	369	1.000000000
PP1c_bdg	6	288	1.000000000
Prefoldin_2	6	389	1.000000000
PTCB-BRCT	6	193	0.537004800
PTPLA	6	653	1.000000000
PWI	6	143	0.256892600
ResIII	6	411	1.000000000
RF-1	6	358	1.000000000
Ribonuc_2-5A	6	254	0.922221300
Ribosomal_S10	6	98	0.043823760
Rio2_N	6	83	0.011470960
RNA_pol_Rpb2_1	6	786	1.000000000
Rotamase_3	6	61	0.000162258
Rsm1	6	160	0.353028400
SAB	6	147	0.279207300
SAND	6	164	0.375268100
SAPS	6	623	1.000000000
SCHIP-1	6	474	1.000000000
Scramblase	6	668	1.000000000
Sec15	6	618	1.000000000
Sec7_N	6	309	1.000000000
SecY	6	807	1.000000000
SNAP	6	817	1.000000000
SPG48	6	456	1.000000000
Sprouty	6	328	1.000000000
SRRM_C	6	70	0.001568593
Sterol-sensing	6	546	1.000000000
Sulfotransfer_3	6	405	1.000000000
TAF4	6	322	1.000000000
TAFII55_N	6	347	1.000000000
TEX13	6	300	1.000000000
Tim17	6	355	1.000000000
TMPIT	6	330	1.000000000
Topoisom_bac	6	828	1.000000000
Transketolase_C	6	365	1.000000000
TRAPPC9-Trs120	6	1108	1.000000000
TRC8_N	6	500	1.000000000
Trefoil	6	135	0.212252800
TrkA_N	6	100	0.050380700
tRNA_m1G_MT	6	506	1.000000000
tRNA-synt_1d	6	696	1.000000000
tRNA-synt_1g	6	705	1.000000000
Trypsin_2	6	610	1.000000000
TSP_C	6	599	1.000000000
zf-CXXC	6	187	0.504919100
5-FTHF_cyc-lig	5	483	1.000000000
AAA_23	5	390	1.000000000
AAA_25	5	474	1.000000000
AAA_4	5	404	1.000000000
Acatn	5	518	1.000000000
AIB	5	325	1.000000000
AIRS	5	199	0.783966200
Aminotran_5	5	399	1.000000000
Anillin	5	249	1.000000000
Apc3	5	245	1.000000000
APS_kinase	5	318	1.000000000
Arginase	5	875	1.000000000
ATP_Ca_trans_C	5	193	0.740131600
B12-binding	5	223	1.000000000
BAAT_C	5	630	1.000000000
Bax1-I	5	392	1.000000000
BioT2	5	170	0.597545800
BTG	5	461	1.000000000
CathepsinC_exc	5	118	0.248859800
CATSPERB	5	538	1.000000000
Cbl_N2	5	170	0.597545800
CCDC155	5	193	0.740131600
CDC50	5	589	1.000000000
CDK5_activator	5	628	1.000000000
CEP170_C	5	1365	0.929248900
CEP19	5	151	0.472399600
CHDNT	5	55	0.000659679
Clp1	5	433	1.000000000
CLTH	5	777	1.000000000
Cnd2	5	708	1.000000000
Cobalamin_bind	5	961	1.000000000
CortBP2	5	497	1.000000000
Cortexin	5	162	0.544276800
Crisp	5	110	0.195996000
CSD	5	278	1.000000000
Cse1	5	941	1.000000000
CT47	5	290	1.000000000
CTNNB1_binding	5	212	0.925691300
CUT	5	436	1.000000000
D123	5	447	1.000000000
DAN	5	352	1.000000000
DHO_dh	5	606	1.000000000
DIX	5	249	1.000000000
DNA_photolyase	5	292	1.000000000
DOMON	5	353	1.000000000
Dopey_N	5	432	1.000000000
Dsh_C	5	390	1.000000000
DUF1011	5	180	0.660148500
DUF1356	5	695	1.000000000
DUF1649	5	167	0.577937500
DUF1704	5	242	1.000000000
DUF1875	5	327	1.000000000
DUF1899	5	194	0.745948900
DUF1981	5	259	1.000000000
DUF2036	5	317	1.000000000
DUF2217	5	1073	0.993066500
DUF2369	5	285	1.000000000
DUF3337	5	312	1.000000000
DUF3371	5	281	1.000000000
DUF3414	5	1718	0.799678700
DUF3522	5	559	1.000000000
DUF3534	5	289	1.000000000
DUF3550	5	496	1.000000000
DUF3608	5	272	1.000000000
DUF4071	5	752	1.000000000
DUF4195	5	359	1.000000000
DUF4464	5	225	1.000000000
DUF4501	5	156	0.506013500
DUF4603	5	1280	0.949986100
DUF4647	5	454	1.000000000
DUF4650	5	520	1.000000000
DUF4656	5	370	1.000000000
DUF773	5	674	1.000000000
DUF781	5	328	1.000000000
DUF837	5	338	1.000000000
DUF866	5	160	0.531761900
Dynactin_p62	5	411	1.000000000
DZR	5	49	0.000084682
E1_DerP2_DerF2	5	348	1.000000000
Erv26	5	177	0.641343500
EST1_DNA_bind	5	856	1.000000000
ETF	5	320	1.000000000
FAM180	5	279	1.000000000
FBA	5	225	1.000000000
Fcf1	5	176	0.635247100
Fork_head_N	5	379	1.000000000
Formyl_trans_N	5	534	1.000000000
FTCD_C	5	185	0.691908000
GATA-N	5	620	1.000000000
GATase_2	5	249	1.000000000
GHMP_kinases_C	5	163	0.550955300
GHMP_kinases_N	5	137	0.377646200
GIDA	5	447	1.000000000
Glyco_hydro_20	5	985	1.000000000
Glyco_hydro_63	5	790	1.000000000
Glycolytic	5	841	1.000000000
GOLD_2	5	254	1.000000000
GYF	5	112	0.209045100
HAUS5	5	274	1.000000000
HIF-1a_CTAD	5	40	0.000000600
HNOB	5	385	1.000000000
HSA	5	217	0.976778000
hSac2	5	113	0.215439200
HSF_DNA-bind	5	329	1.000000000
HTH_Tnp_Tc5	5	194	0.745948900
ICAM_N	5	183	0.679360500
IFT57	5	359	1.000000000
Interferon	5	809	1.000000000
