Pfam_domain	Snp_count	Domain_length	locfdr
HlyIII	12	1351	1.000000000
HSNSD	12	1958	1.000000000
IDO	12	856	1.000000000
Kazal_1	12	367	0.300178800
Laminin_B	12	952	1.000000000
Ldh_1_N	12	489	0.662012500
MAGUK_N_PEST	12	226	0.025625690
Med16	12	717	1.000000000
Met_10	12	425	0.468251400
Mg_trans_NIPA	12	1785	1.000000000
MHC_I_C	12	79	0.000000000
Mtc	12	1379	1.000000000
Myosin_N	12	298	0.132473200
NAP	12	1590	1.000000000
NO_synthase	12	1116	1.000000000
Nrap	12	497	0.685188500
Paf1	12	420	0.452418700
PALP	12	1417	1.000000000
PAXNEB	12	398	0.388544400
PAZ	12	862	1.000000000
PC-Esterase	12	1312	1.000000000
Peptidase_A22B	12	1164	1.000000000
Peptidase_S28	12	1234	1.000000000
Phosphorylase	12	2094	1.000000000
PHTB1_N	12	422	0.458785500
Ran_BP1	12	848	1.000000000
Ribonucleas_3_3	12	115	0.000000524
Ribosomal_S4	12	102	0.000000010
RNase_T	12	1042	1.000000000
RPEL	12	156	0.000387400
Runt	12	405	0.408431100
SAND	12	306	0.149617700
TIL	12	381	0.337985700
Tissue_fac	12	651	1.000000000
TMEM151	12	953	1.000000000
TMEM51	12	235	0.033767260
Transferrin	12	1659	1.000000000
Trehalase	12	506	0.710601500
VWA_2	12	1318	1.000000000
Xpo1	12	795	1.000000000
zf-C2H2_6	12	240	0.039520600
zf-C2HC	12	84	0.000000000
6PF2K	11	892	1.000000000
AAA_17	11	622	1.000000000
Acetyltransf_1	11	580	0.997909900
Acyltransferase	11	1182	1.000000000
adh_short_C2	11	1505	1.000000000
Adhes-Ig_like	11	112	0.000002829
ANTH	11	807	1.000000000
Apt1	11	662	1.000000000
ARHGEF5_35	11	617	1.000000000
ATP-grasp_2	11	727	1.000000000
BRK	11	184	0.009085973
CABIT	11	868	1.000000000
Cation_ATPase_N	11	414	0.548115800
CATSPERG	11	941	1.000000000
CDC73	11	293	0.178973800
Cofilin_ADF	11	634	1.000000000
CRAL_TRIO	11	873	1.000000000
Cys_rich_FGFR	11	478	0.756563100
DDE_Tnp_1_7	11	1450	1.000000000
DUF1162	11	790	1.000000000
DUF3583	11	332	0.287442900
DUF3733	11	243	0.072717310
EBP	11	313	0.231835900
EF-hand_6	11	217	0.035775390
Endonuclease_NS	11	1134	1.000000000
ERG4_ERG24	11	1384	1.000000000
FAD_binding_1	11	900	1.000000000
FAD-oxidase_C	11	829	1.000000000
FGGY_C	11	684	1.000000000
Fucokinase	11	876	1.000000000
GDNF	11	688	1.000000000
Glyco_transf_22	11	1642	1.000000000
Glycos_transf_1	11	996	1.000000000
GTP_EFTU_D2	11	498	0.818371400
HAD_2	11	989	1.000000000
HARE-HTH	11	145	0.000477358
Hormone_1	11	735	1.000000000
Kelch_4	11	366	0.392199100
Kunitz_BPTI	11	466	0.717582500
Ldh_1_C	11	1022	1.000000000
LRRNT	11	201	0.020017380
Myb_DNA-binding	11	327	0.272714500
NAD_binding_6	11	731	1.000000000
NARP1	11	1024	1.000000000
Ndr	11	1186	1.000000000
NPIP	11	880	1.000000000
NTR	11	844	1.000000000
OSCP	11	115	0.000004715
OTU	11	803	1.000000000
PCMT	11	625	1.000000000
Peptidase_S10	11	1267	1.000000000
Peptidase_S9_N	11	1071	1.000000000
PGK	11	777	1.000000000
PLA2_B	11	1403	1.000000000
Prp19_bind	11	274	0.134456100
PTR2	11	2015	1.000000000
RnaseA	11	876	1.000000000
SAB	11	98	0.000000050
SMC_hinge	11	473	0.740501500
Snf7	11	1010	1.000000000
SOBP	11	725	1.000000000
STAG	11	360	0.373215000
STAT_alpha	11	879	1.000000000
Surp	11	378	0.428801700
TFIIS_M	11	419	0.563602800
Thyroglobulin_1	11	346	0.327013100
TMC	11	552	0.945638300
TNFR_c6	11	351	0.343830900
Transglut_C	11	719	1.000000000
TRAPPC-Trs85	11	861	1.000000000
UDPGP	11	805	1.000000000
2OG-FeII_Oxy	10	440	0.775507400
3Beta_HSD	10	1332	1.000000000
A_deamin	10	2184	0.945494000
Abhydrolase_3	10	884	1.000000000
ACBP	10	348	0.444718000
Ago_hook	10	290	0.248432300
AKAP2_C	10	647	1.000000000
ALAD	10	326	0.368716900
Amidase_2	10	587	1.000000000
AMP-binding_C	10	626	1.000000000
Arrestin_C	10	819	1.000000000
Asn_synthase	10	353	0.463846600
B9-C2	10	183	0.020296180
BAR_3_WASP_bdg	10	636	1.000000000
BicD	10	1445	1.000000000
BK_channel_a	10	198	0.036781670
BNIP2	10	423	0.715262100
BRICHOS	10	632	1.000000000
CATSPERB	10	538	1.000000000
CCDC92	10	187	0.024314730
CEP170_C	10	1365	1.000000000
CoA_transf_3	10	340	0.416796800
COG6	10	557	1.000000000
CTC1	10	1142	1.000000000
Daxx	10	740	1.000000000
DCX	10	247	0.128961200
DIL	10	319	0.343498000
DIM1	10	103	0.000003656
DNA_primase_lrg	10	267	0.180914700
DUF3550	10	496	0.933128900
DUF3699	10	380	0.560527600
DUF608	10	368	0.518873300
Dysbindin	10	458	0.835603400
DZR	10	116	0.000050020
ELMO_CED12	10	582	1.000000000
Epimerase	10	981	1.000000000
EpoR_lig-bind	10	403	0.646044500
ERCC4	10	629	1.000000000
Folate_carrier	10	1043	1.000000000
GBP_C	10	1616	1.000000000
Globin	10	632	1.000000000
Glutenin_hmw	10	349	0.448576700
Gly_acyl_tr_N	10	644	1.000000000
Glyco_hydro_38C	10	2658	0.834984700
Glyco_transf_25	10	185	0.022321760
Glyco_transf_43	10	635	1.000000000
GpcrRhopsn4	10	520	0.983367700
HATPase_c_3	10	528	0.999347600
HDAC4_Gln	10	181	0.018237090
HpcH_HpaI	10	229	0.088672900
IL34	10	163	0.007236381
Interfer-bind	10	715	1.000000000
IRS	10	388	0.590825600
Joubert	10	356	0.475129800
K167R	10	667	1.000000000
L_HGMIC_fpl	10	1096	1.000000000
Laminin_I	10	1061	1.000000000
Lig_chan-Glu_bd	10	196	0.034000930
LNS2	10	446	0.795943200
Lyase_1	10	906	1.000000000
MIG-14_Wnt-bd	10	619	1.000000000
Motile_Sperm	10	372	0.532982000
OAS1_C	10	1128	1.000000000
PapD-like	10	276	0.207641900
PAT1	10	1131	1.000000000
Peptidase_M17	10	622	1.000000000
PHO4	10	1241	1.000000000
PI3K_1B_p101	10	875	1.000000000
PIP49_C	10	764	1.000000000
PI-PLC-X	10	590	1.000000000
polyprenyl_synt	10	994	1.000000000
Porin_3	10	1225	1.000000000
Pou	10	207	0.048792000
Pribosyl_synth	10	602	1.000000000
PSI	10	366	0.511732500
RB_B	10	345	0.433254500
RFX_DNA_binding	10	583	1.000000000
Rhomboid	10	811	1.000000000
Ribosomal_L3	10	750	1.000000000
RNA_pol_Rpb1_5	10	1193	1.000000000
RNA_pol_Rpb2_6	10	1116	1.000000000
Saccharop_dh	10	850	1.000000000
SAM_PNT	10	417	0.694869400
SapB_2	10	70	0.000000000
Sclerostin	10	411	0.674250100
Sec23_trunk	10	926	1.000000000
SGIII	10	453	0.819269900
SPAN-X	10	367	0.515310200
SPC12	10	68	0.000000000
STT3	10	961	1.000000000
Tyrosinase	10	701	1.000000000
Vps5	10	618	1.000000000
WH1	10	682	1.000000000
Xan_ur_permease	10	1064	1.000000000
zf-C3HC4_3	10	377	0.550300900
Zfx_Zfy_act	10	1251	1.000000000
ZU5	10	508	0.958693400
ZZ	10	265	0.174791100
7TM_GPCR_Srsx	9	971	1.000000000
Asp_protease	9	240	0.179898900
Asparaginase_2	9	934	1.000000000
ATP_bind_1	9	680	1.000000000
BAT2_N	9	552	1.000000000
Biotin_carb_C	9	325	0.494027900
BRO1	9	1191	1.000000000
BTG	9	582	1.000000000
bZIP_2	9	272	0.288736100
Ca_hom_mod	9	511	1.000000000
CALCOCO1	9	1515	1.000000000
Calpain_inhib	9	430	0.892481800
Calreticulin	9	1488	1.000000000
CaMKII_AD	9	256	0.231556300
CATSPERD	9	1380	1.000000000
CCDC14	9	1001	1.000000000
CDI	9	47	0.000000000
CHDNT	9	165	0.020636080
Clathrin_lg_ch	9	383	0.724548700
CLPTM1	9	864	1.000000000
Cobalamin_bind	9	961	1.000000000
CS	9	458	0.960551100
Disintegrin	9	465	0.976600000
Dor1	9	314	0.448148700
DUF3513	9	780	1.000000000
DUF3595	9	763	1.000000000
DUF3827	9	509	1.000000000
DUF4592	9	365	0.655145300
DUF4603	9	1333	1.000000000
EMP24_GP25L	9	902	1.000000000
Enolase_C	9	1325	1.000000000
ER_lumen_recept	9	286	0.339009600
FAM75	9	741	1.000000000
FGE-sulfatase	9	524	1.000000000
Formyl_trans_C	9	315	0.452418700
FPN1	9	510	1.000000000
FRG1	9	190	0.055550140
G8	9	643	1.000000000
Glyco_hydro_20	9	819	1.000000000
GPP34	9	465	0.976600000
GPS	9	240	0.179898900
HELP	9	289	0.351190600
Heme_oxygenase	9	589	1.000000000
HhH-GPD	9	278	0.309704200
HR1	9	283	0.326665500
IMPDH	9	1229	1.000000000
KAP_NTPase	9	893	1.000000000
KAT11	9	614	1.000000000
LCCL	9	621	1.000000000
LETM1	9	517	1.000000000
Methyltransf_2	9	375	0.693735700
Mito_fiss_reg	9	840	1.000000000
MMS1_N	9	994	1.000000000
MoCF_biosynth	9	311	0.435215600
MYCBPAP	9	423	0.873734200
NIF	9	1020	1.000000000
Nol1_Nop2_Fmu	9	1176	1.000000000
NYAP_N	9	1146	1.000000000
Otopetrin	9	645	1.000000000
PAS_11	9	654	1.000000000
Patatin	9	1109	1.000000000
PAX	9	496	1.000000000
Peptidase_M16	9	382	0.720521400
Peptidase_S24	9	280	0.316543200
Phospholip_A2_1	9	719	1.000000000
Prefoldin_2	9	389	0.748385600
Preseq_ALAS	9	180	0.039520600
PurA	9	483	1.000000000
Rab5-bind	9	716	1.000000000
Rcd1	9	274	0.295801900
Ribosomal_S6	9	95	0.000006288
RNase_Zc3h12a	9	608	1.000000000
RNB	9	897	1.000000000
RPE65	9	1564	1.000000000
Sarcoglycan_1	9	979	1.000000000
SCAMP	9	533	1.000000000
SGT1	9	585	1.000000000
SID-1_RNA_chan	9	1308	1.000000000
Strumpellin	9	1081	1.000000000
Sulfatase_C	9	721	1.000000000
TAF4	9	573	1.000000000
TEA	9	1033	1.000000000
TLD	9	585	1.000000000
Transglut_N	9	717	1.000000000
TRAPP	9	622	1.000000000
TRM	9	791	1.000000000
Trypsin_2	9	521	1.000000000
TSP_C	9	800	1.000000000
Tub	9	1256	1.000000000
UMPH-1	9	393	0.763972600
UT	9	915	1.000000000
V-ATPase_C	9	709	1.000000000
vATP-synt_AC39	9	669	1.000000000
VHS	9	595	1.000000000
Vitellogenin_N	9	1109	1.000000000
5-nucleotidase	8	268	0.399971900
Adipogenin	8	80	0.000001529
AKAP7_NLS	8	414	0.978298100
AKNA	8	108	0.000725320
ALG3	8	362	0.817621700
Androgen_recep	8	444	1.000000000
ApoL	8	1209	1.000000000
Arginase	8	875	1.000000000
Beta-Casp	8	607	1.000000000
Bravo_FIGEY	8	352	0.775507400
Caprin-1_C	8	610	1.000000000
Ceramidase	8	718	1.000000000
Condensin2nSMC	8	154	0.029634230
COPI_C	8	410	0.968047800
Crisp	8	55	0.000000000
CTP_transf_2	8	631	1.000000000
Cu2_monoox_C	8	314	0.607723300
Cu2_monooxygen	8	258	0.356210200
Cu-oxidase_2	8	519	1.000000000
Cu-oxidase_3	8	600	1.000000000
Dapper	8	783	1.000000000
DDE_1	8	789	1.000000000
dDENN	8	415	0.980837400
DDHD	8	1108	1.000000000
DNA_mis_repair	8	563	1.000000000
DNA_pol_B_palm	8	432	1.000000000
Drf_GBD	8	694	1.000000000
DUF1032	8	555	1.000000000
DUF2028	8	257	0.351694000
DUF2048	8	442	1.000000000
DUF2075	8	139	0.013237330
DUF21	8	541	1.000000000
DUF2431	8	171	0.060289790
DUF3504	8	683	1.000000000
DUF3608	8	272	0.416796800
DUF4529	8	388	0.908865800
DUF4548	8	166	0.049436230
DUF607	8	428	1.000000000
DUF667	8	566	1.000000000
DUF773	8	674	1.000000000
DuoxA	8	563	1.000000000
ECM1	8	567	1.000000000
Ecm29	8	507	1.000000000
EF-hand_3	8	99	0.000161319
EPL1	8	769	1.000000000
EST1_DNA_bind	8	595	1.000000000
F420_oxidored	8	377	0.877350100
Fascin	8	568	1.000000000
FF	8	275	0.429173800
FIIND	8	468	1.000000000
FISNA	8	74	0.000000185
FYRN	8	212	0.174791100
G6PD_N	8	361	0.813489300
Glyco_hydro_59	8	1099	1.000000000
Glyco_transf_6	8	935	1.000000000
Glycolytic	8	858	1.000000000
G-patch	8	277	0.437925400
hEGF	8	78	0.000000862
HIN	8	677	1.000000000
Homeobox_KN	8	281	0.457198100
I_LWEQ	8	607	1.000000000
Insulin	8	410	0.968047800
ITI_HC_C	8	732	1.000000000
M20_dimer	8	422	0.998359600
MA3	8	553	1.000000000
MatE	8	427	1.000000000
Med18	8	210	0.168118800
Med24_N	8	987	1.000000000
Methyltransf_18	8	289	0.494535700
MOR2-PAG1_mid	8	583	1.000000000
MRG	8	738	1.000000000
Myelin_MBP	8	182	0.085324350
NAD_binding_8	8	317	0.621584100
NAD_kinase	8	309	0.584174600
NDUFA12	8	111	0.001006530
Neogenin_C	8	606	1.000000000
NIF3	8	214	0.182434800
Nitroreductase	8	308	0.579396200
PA	8	496	1.000000000
PAD	8	1568	0.989054000
Peptidase_C50	8	354	0.784072800
Phosducin	8	562	1.000000000
PI3K_rbd	8	528	1.000000000
PINIT	8	313	0.603058700
PLAC	8	134	0.009182367
PLDc_3	8	361	0.813489300
PTCB-BRCT	8	277	0.437925400
RAI16-like	8	816	1.000000000
Rotamase_3	8	61	0.000000000
RVT_1	8	271	0.412625500
Sarcoglycan_2	8	628	1.000000000
SbcCD_C	8	158	0.036090440
SBP_bac_3	8	1769	0.940651400
Sec2p	8	199	0.133564900
Sec6	8	2129	0.834067600
Semenogelin	8	1133	1.000000000
Serine_rich	8	157	0.034350840
SHMT	8	800	1.000000000
SIR2	8	615	1.000000000
SK_channel	8	284	0.471384600
Solute_trans_a	8	768	1.000000000
Sp38	8	538	1.000000000
SPARC_Ca_bdg	8	458	1.000000000
Spatacsin_C	8	594	1.000000000
Spb1_C	8	237	0.269354000
Stork_head	8	140	0.014090420
Strabismus	8	1000	1.000000000
TAFA	8	270	0.408431100
Telomerase_RBD	8	137	0.011503200
TIM	8	239	0.277538100
TLE_N	8	538	1.000000000
Trefoil	8	85	0.000007848
Treslin_N	8	798	1.000000000
tRNA-synt_2b	8	851	1.000000000
TruD	8	1027	1.000000000
TSKS	8	567	1.000000000
TSP_3	8	168	0.053527810
VCX_VCY	8	326	0.662012500
VPS9	8	303	0.556281200
WWE	8	432	1.000000000
YIF1	8	238	0.273458900
YTH	8	416	0.983367700
zf-CCCH	8	105	0.000432132
zf-TAZ	8	229	0.236531700
zf-UBP	8	432	1.000000000
3HCDH_N	7	824	1.000000000
Activin_recp	7	408	1.000000000
Atg8	7	318	0.823495800
BAAT_C	7	585	1.000000000
BEN	7	172	0.125547600
BRI3BP	7	374	1.000000000
CaMBD	7	204	0.253273700
CAMSAP_CH	7	166	0.106292600
CarboxypepD_reg	7	385	1.000000000
CHRD	7	219	0.321865500
Clusterin	7	856	1.000000000
Cnd2	7	708	1.000000000
Coatomer_WDAD	7	877	1.000000000
Cohesin_load	7	548	1.000000000
Copine	7	589	1.000000000
Cornifin	7	239	0.421535900
CortBP2	7	690	1.000000000
COX7a	7	161	0.090887060
CSD	7	341	0.913656800
CTD_bind	7	185	0.172587300
CUT	7	434	1.000000000
DAG_kinase_N	7	321	0.837452900
DNA_primase_S	7	466	1.000000000
DRMBL	7	195	0.215039100
DUF1053	7	497	1.000000000
DUF1075	7	293	0.700196400
DUF1387	7	854	1.000000000
DUF1394	7	610	1.000000000
DUF2181	7	946	1.000000000
DUF2215	7	474	1.000000000
DUF2217	7	1941	0.803560100
DUF3338	7	402	1.000000000
DUF3398	7	287	0.670769600
DUF3544	7	211	0.286193600
DUF3657	7	179	0.151414700
DUF3776	7	313	0.799789100
DUF4137	7	302	0.745576800
DUF4211	7	460	1.000000000
DUF4475	7	276	0.614348300
DUF4482	7	281	0.640405100
DUF4500	7	130	0.023037230
DUF4523	7	135	0.029971770
DUF4589	7	481	1.000000000
DUF914	7	673	1.000000000
DUF974	7	235	0.402398400
Dymeclin	7	836	1.000000000
DZF	7	731	1.000000000
EFG_C	7	354	0.953894300
EGF_3	7	146	0.050903970
Elf-1_N	7	209	0.276956900
ELL	7	549	1.000000000
ENTH	7	549	1.000000000
EPTP	7	323	0.846649600
Exostosin	7	997	1.000000000
FA_hydroxylase	7	571	1.000000000
FAD_binding_2	7	395	1.000000000
FAD_binding_6	7	206	0.262850400
FAM86	7	233	0.392645400
FAM91_N	7	307	0.770580100
FAM92	7	294	0.705013000
FBA	7	617	1.000000000
F-box	7	251	0.484688000
FDF	7	128	0.020150220
Folate_rec	7	658	1.000000000
Fringe	7	1012	1.000000000
FTCD	7	145	0.048976310
Gal-3-0_sulfotr	7	1417	0.975815600
GATA	7	143	0.045253620
Gate	7	232	0.387721700
GCR	7	376	1.000000000
GCV_T	7	842	1.000000000
GDI	7	1227	1.000000000
GED	7	184	0.168980000
GF_recep_IV	7	267	0.565614300
Glucosamine_iso	7	554	1.000000000
Glutaminase	7	287	0.670769600
Glyco_hydro_39	7	521	1.000000000
GPCR_chapero_1	7	689	1.000000000
HCR	7	756	1.000000000
HNOBA	7	654	1.000000000
JCAD	7	1348	0.996384000
KTI12	7	607	1.000000000
Leuk-A4-hydro_C	7	438	1.000000000
Linker_histone	7	447	1.000000000
Mannosyl_trans2	7	545	1.000000000
MAP65_ASE1	7	579	1.000000000
Med25_SD1	7	283	0.650633900
Methyltransf_31	7	594	1.000000000
Mitofilin	7	1340	0.998871000
MMS22L_N	7	706	1.000000000
MOSC	7	363	0.980475300
Mpv17_PMP22	7	133	0.027244930
MT-A70	7	457	1.000000000
MutS_II	7	469	1.000000000
Myb_DNA-bind_6	7	252	0.489953900
Myosin_TH1	7	800	1.000000000
Na_Pi_cotrans	7	856	1.000000000
NHS	7	820	1.000000000
NMT_C	7	188	0.185678000
Noelin-1	7	202	0.243555000
Nop14	7	838	1.000000000
Notch	7	181	0.158528200
NTP_transferase	7	440	1.000000000
Nucleoplasmin	7	271	0.587573600
Nucleoside_tran	7	770	1.000000000
NUDE_C	7	202	0.243555000
Nup88	7	731	1.000000000
P34-Arc	7	231	0.382765900
PAH	7	109	0.004379914
PAP_RNA-bind	7	429	1.000000000
PAS_9	7	538	1.000000000
PBD	7	192	0.202652600
PG_binding_1	7	288	0.675738000
PHR	7	457	1.000000000
PI3K_p85B	7	156	0.075994800
PIH1	7	632	1.000000000
PNTB	7	463	1.000000000
Prenyltrans_2	7	228	0.367703600
Presenilin	7	637	1.000000000
PRMT5	7	855	1.000000000
PTB	7	715	1.000000000
R3H	7	284	0.655707700
Radial_spoke	7	1158	1.000000000
Ribosomal_S10	7	292	0.695355000
Ribosomal_S8e	7	449	1.000000000
RimK	7	505	1.000000000
RR_TM4-6	7	828	1.000000000
S_100	7	176	0.140518000
S-AdoMet_synt_M	7	246	0.457878800
Sec63	7	1275	1.000000000
Shisa	7	596	1.000000000
Sina	7	585	1.000000000
Sulfate_tra_GLY	7	311	0.790146700
SWIB	7	272	0.592987700
SYCE1	7	277	0.619616200
Synaphin	7	496	1.000000000
SYS1	7	74	0.000006646
TAF1_subA	7	302	0.745576800
TAN	7	162	0.094025180
Tau95	7	300	0.735400900
TIMP	7	179	0.151414700
Tmp39	7	873	1.000000000
TPR_2	7	95	0.000779781
TPT	7	742	1.000000000
TraB	7	601	1.000000000
Transket_pyr	7	769	1.000000000
TRC8_N	7	999	1.000000000
Treacle	7	371	1.000000000
tRNA-synt_1b	7	775	1.000000000
tRNA-synt_1e	7	715	1.000000000
tRNA-synt_2c	7	1299	1.000000000
Troponin	7	627	1.000000000
TSGA13	7	273	0.598371700
UBX	7	478	1.000000000
UDG	7	409	1.000000000
V1R	7	791	1.000000000
Vac14_Fig4_bd	7	181	0.158528200
W2	7	245	0.452418700
Yip1	7	809	1.000000000
zf-HC5HC2H_2	7	522	1.000000000
zf-MYND	7	160	0.087719540
4_1_CTD	6	336	1.000000000
5-FTHF_cyc-lig	6	681	1.000000000
AAA_34	6	603	1.000000000
AAA_4	6	668	1.000000000
Acatn	6	379	1.000000000
AIRS_C	6	493	1.000000000
ALMS_motif	6	263	0.769756300
Alpha_adaptinC2	6	232	0.585762300
APG5	6	158	0.170125500
ASD2	6	1156	0.996177700
Asp-B-Hydro_N	6	496	1.000000000
BCIP	6	203	0.411229900
BSMAP	6	391	1.000000000
Calc_CGRP_IAPP	6	473	1.000000000
CBAH	6	246	0.670769600
CBFD_NFYB_HMF	6	128	0.059547290
CC2D2AN-C2	6	173	0.242738600
CITED	6	531	1.000000000
CLN3	6	321	1.000000000
CLU	6	222	0.525956200
CLU_N	6	76	0.000268148
Cor1	6	322	1.000000000
CRAL_TRIO_N	6	246	0.670769600
CT47	6	569	1.000000000
dCMP_cyt_deam_1	6	355	1.000000000
DCP1	6	123	0.046191590
DED	6	169	0.223808500
DTW	6	417	1.000000000
DUF1088	6	169	0.223808500
DUF1168	6	143	0.108792700
DUF1682	6	339	1.000000000
DUF2036	6	317	1.000000000
DUF2151	6	1037	1.000000000
DUF2370	6	330	1.000000000
DUF2475	6	131	0.068316510
DUF3456	6	325	1.000000000
DUF3480	6	704	1.000000000
DUF3548	6	344	1.000000000
DUF3651	6	232	0.585762300
DUF3669	6	234	0.598371700
DUF4098	6	143	0.108792700
DUF4371	6	573	1.000000000
DUF4471	6	294	0.919995800
DUF4487	6	553	1.000000000
DUF4616	6	537	1.000000000
DUF4639	6	682	1.000000000
DUF781	6	328	1.000000000
DUF872	6	65	0.000012438
dUTPase	6	93	0.004194731
Dynamitin	6	390	1.000000000
EFhand_Ca_insen	6	206	0.427808600
EGF_2	6	117	0.032594500
eIF2A	6	250	0.693735700
EIF4E-T	6	441	1.000000000
Esterase	6	253	0.710601500
FAD_binding_4	6	473	1.000000000
FAM124	6	467	1.000000000
FAM222A	6	968	1.000000000
FAM91_C	6	865	1.000000000
FbpA	6	520	1.000000000
FBPase	6	844	1.000000000
FG-GAP	6	154	0.153799100
FMN_dh	6	771	1.000000000
FTHFS	6	1215	0.975672100
G2F	6	769	1.000000000
GCIP	6	397	1.000000000
GDPD	6	580	1.000000000
Glyco_hydro_2_C	6	303	0.952387900
Glyco_hydro_38	6	1246	0.965486300
Glyco_hydro_85	6	284	0.882213300
Glyco_transf_41	6	469	1.000000000
GMP_PDE_delta	6	467	1.000000000
GSDH	6	735	1.000000000
GSHPx	6	447	1.000000000
hDGE_amylase	6	431	1.000000000
HEAT	6	93	0.004194731
HMA	6	253	0.710601500
HNF-1_N	6	389	1.000000000
HORMA	6	692	1.000000000
Hydrolase_like	6	316	0.996709600
IGFBP	6	107	0.016321270
IGFL	6	266	0.786911900
IKI3	6	954	1.000000000
IL10	6	493	1.000000000
IL17_R_N	6	800	1.000000000
IL28A	6	484	1.000000000
IMD	6	649	1.000000000
IRF	6	547	1.000000000
IspD	6	233	0.592087300
Kv2channel	6	290	0.905117500
Laminin_II	6	364	1.000000000
Lung_7-TM_R	6	866	1.000000000
M16C_assoc	6	249	0.688046200
Man-6-P_recep	6	132	0.071172920
MAP2_projctn	6	1129	1.000000000
MCM_N	6	512	1.000000000
Methyltransf_23	6	730	1.000000000
MGS	6	208	0.439547300
Microcephalin	6	384	1.000000000
Mon1	6	840	1.000000000
MOR2-PAG1_N	6	1068	1.000000000
MORN	6	65	0.000012438
Mpp10	6	641	1.000000000
mTERF	6	1090	1.000000000
Mtp	6	639	1.000000000
Myb_DNA-bind_4	6	347	1.000000000
Myelin_PLP	6	605	1.000000000
N1221	6	575	1.000000000
Neugrin	6	41	0.000000000
NHL	6	114	0.027244930
Nic96	6	828	1.000000000
Nipped-B_C	6	184	0.302790800
Njmu-R1	6	438	1.000000000
Not3	6	234	0.598371700
NTP_transf_2	6	307	0.966324800
Nucleoporin_N	6	834	1.000000000
ODR4-like	6	338	1.000000000
OGG_N	6	117	0.032594500
OSR1_C	6	38	0.000000000
P_proprotein	6	354	1.000000000
PAD_M	6	639	1.000000000
PAD_N	6	336	1.000000000
PAE	6	354	1.000000000
PAF-AH_p_II	6	750	1.000000000
PAN_1	6	343	1.000000000
PAP_central	6	698	1.000000000
PAS_3	6	341	1.000000000
PDEase_I_N	6	61	0.000002722
PDZ_assoc	6	130	0.065427210
Peptidase_C65	6	380	1.000000000
Peptidase_C78	6	186	0.313132800
Peptidase_M19	6	727	1.000000000
Peptidase_M49	6	565	1.000000000
PGM_PMM_IV	6	328	1.000000000
Phospholip_B	6	1035	1.000000000
Phtf-FEM1B_bdg	6	163	0.194939100
PhzC-PhzF	6	251	0.699391200
PMT	6	687	1.000000000
PP1c_bdg	6	288	0.897562400
PPAK	6	83	0.000975851
Prefoldin	6	359	1.000000000
Pribosyltran	6	478	1.000000000
PRK	6	380	1.000000000
PXA	6	482	1.000000000
Pyr_redox_3	6	653	1.000000000
Raftlin	6	1457	0.904381900
Reeler	6	390	1.000000000
Rep_fac_C	6	128	0.059547290
RESP18	6	112	0.023984790
Retinal	6	1264	0.959744900
Rho_GDI	6	604	1.000000000
Ribophorin_I	6	429	1.000000000
Ribosomal_L44	6	126	0.053527810
RIO1	6	567	1.000000000
Rod_C	6	359	1.000000000
Rsm22	6	287	0.893755300
RTC	6	672	1.000000000
Rtf2	6	650	1.000000000
SAC3_GANP	6	544	1.000000000
Sdh5	6	153	0.149617700
Sec39	6	655	1.000000000
SOCS_box	6	242	0.647236400
Sp100	6	208	0.439547300
Spin-Ssty	6	170	0.228470900
Spy1	6	253	0.710601500
STOP	6	664	1.000000000
Synaptobrevin	6	58	0.000000694
TatD_DNase	6	515	1.000000000
Taxilin	6	626	1.000000000
Telomere_Sde2	6	137	0.087188730
TF_AP-2	6	705	1.000000000
TFIIF_beta	6	245	0.664940500
Tho2	6	304	0.955897900
TIP49	6	1007	1.000000000
TK	6	171	0.233092200
Torsin	6	364	1.000000000
tRNA-synt_1d	6	696	1.000000000
TROVE	6	808	1.000000000
Tubulin-binding	6	94	0.004624853
UNC-79	6	469	1.000000000
UPF0016	6	126	0.053527810
UPF0160	6	323	1.000000000
VGCC_beta4Aa_N	6	84	0.001153415
Vps35	6	741	1.000000000
Vps53_N	6	452	1.000000000
VWA_N	6	233	0.592087300
WIF	6	136	0.083449670
XAP5	6	473	1.000000000
Yippee-Mis18	6	482	1.000000000
YjeF_N	6	445	1.000000000
z-alpha	6	132	0.071172920
zf-C2H2_2	6	286	0.889928100
Jun	5	490	1.000000000
A2M_N	5	303	1.000000000
AAA_2	5	414	1.000000000
Acetyltransf_3	5	150	0.281591700
ACOX	5	304	1.000000000
Adenylsucc_synt	5	848	1.000000000
AIRS	5	335	1.000000000
Alg6_Alg8	5	837	1.000000000
Ank_5	5	223	0.795943200
Ant_C	5	188	0.546864800
APCDDC	5	612	1.000000000
APH	5	617	1.000000000
Apolipoprotein	5	830	1.000000000
APP_E2	5	373	1.000000000
Arginosuc_synth	5	396	1.000000000
ARS2	5	218	0.761649600
ASL_C2	5	70	0.001153415
AstE_AspA	5	653	1.000000000
BBS1	5	646	1.000000000
BID	5	195	0.598371700
C2-set	5	331	1.000000000
Calcyon	5	355	1.000000000
Calsarcin	5	814	1.000000000
Calsequestrin	5	767	1.000000000
CAP_GLY	5	276	1.000000000
Caveolin	5	449	1.000000000
CD34_antigen	5	397	1.000000000
CDP-OH_P_transf	5	544	1.000000000
Citrate_synt	5	648	1.000000000
CLCA_N	5	783	1.000000000
